Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2006-01-05,6.314865,7.0941160000000005,0.9611,959.13,15271.13
2006-01-06,6.322286,7.30525,0.9611,970.03,15344.44
2006-01-09,6.52264,7.389705,0.961,975.25,15547.43
2006-01-10,6.433594,7.3474770000000005,0.9606,978.15,15569.91
2006-01-11,6.277761,7.178569,0.9605,973.48,15650.88
2006-01-12,6.307444,7.30525,0.9607,983.72,15719.37
2006-01-13,6.277761,7.389705,0.9607,978.81,15787.97
2006-01-16,6.159033999999999,7.389705,0.9611,961.44,15777.72
2006-01-17,6.114511,7.0941160000000005,0.9611,964.29,15576.2
2006-01-18,6.121931,7.178569,0.9607,983.62,15481.21
2006-01-19,6.196136,7.178569,0.961,991.22,15670.42
2006-01-20,6.329707,7.43193,0.9622,993.34,15662.08
2006-01-23,6.344547,7.43193,0.9616,996.16,15464.77
2006-01-24,6.359389,7.43193,0.9619,999.09,15530.57
2006-01-25,6.685891000000001,7.600839,0.9621,1009.6,15520.39
2006-02-06,7.294374,8.445377,0.963,1033.23,15548.06
2006-02-07,7.249851,8.403149,0.963,1029.94,15517.01
2006-02-08,7.197907000000001,8.023108,0.9636,1033.07,15373.44
2006-02-09,6.94561,8.276469,0.9635,1019.6,15413.43
2006-02-10,7.101439999999999,8.107561,0.9639,1032.34,15425.95
2006-02-13,6.96045,8.107561,0.9645,1031.61,15312.09
2006-02-14,7.294374,8.276469,0.9643,1038.53,15420.32
2006-02-15,7.227589,8.318695,0.9646,1041.66,15423.26
2006-02-16,7.145964,8.403149,0.9641,1020.12,15450.88
2006-02-17,7.1385440000000004,8.318695,0.9643,1020.37,15475.69
2006-02-20,7.197907000000001,8.403149,0.9643,1021.64,15598.67
2006-02-21,7.264691,8.614283,0.9646,1038.82,15627.24
2006-02-22,7.272113,8.487602,0.9644,1037.89,15635.72
2006-02-23,7.123703,8.445377,0.9641,1041.37,15812.53
2006-02-24,7.2201699999999995,8.487602,0.9647,1049.44,15856.05
2006-02-27,7.324057000000001,8.698739,0.9649,1047.85,15949.89
2006-02-28,7.272113,8.614283,0.9649,1053.01,15918.48
2006-03-01,7.301794,8.698739,0.9652,1056.62,15818.09
2006-03-02,7.286954,8.867647,0.9653,1038.67,15882.45
2006-03-03,7.101439999999999,8.192016,0.9653,1041.68,15802.0
2006-03-06,6.923348,8.360923,0.9655,1038.87,15811.83
2006-03-07,6.656209,8.276469,0.965,1014.97,15602.36
2006-03-08,6.678471000000001,8.149788000000001,0.9644,1009.27,15493.09
