Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2016-06-29,5.14,2.69,1.1691,3151.39,20436.12
2016-06-30,5.08,2.73,1.1669,3153.92,20794.37
2016-07-04,5.2,2.74,1.1640000000000001,3204.7,21059.2
2016-07-05,5.29,2.81,1.1604,3207.38,20750.72
2016-07-06,5.27,2.78,1.16,3216.8,20495.29
2016-07-07,5.29,2.77,1.1611,3209.95,20706.92
2016-07-08,5.24,2.72,1.1595,3192.28,20564.17
2016-07-11,5.21,2.77,1.1586,3203.33,20880.5
2016-07-12,5.4,2.83,1.16,3273.18,21224.74
2016-07-13,5.41,2.84,1.1595,3282.87,21322.37
2016-07-14,5.47,2.89,1.1602,3276.76,21561.06
2016-07-15,5.43,2.87,1.1584,3276.28,21659.25
2016-07-18,5.36,2.84,1.1567,3262.02,21803.18
2016-07-19,5.39,2.79,1.1581,3248.23,21673.2
2016-07-20,5.37,2.82,1.1614,3237.61,21882.48
2016-07-21,5.35,2.85,1.1619,3252.52,22000.49
2016-07-22,5.26,2.76,1.1614,3225.16,21964.27
2016-07-25,5.25,2.74,1.1612,3230.89,21993.44
2016-07-26,5.29,2.76,1.1626,3269.59,22129.73
2016-07-27,5.1,2.75,1.163,3218.24,22218.99
2016-07-28,5.28,2.78,1.165,3221.14,22174.34
2016-07-29,5.16,2.71,1.1694,3203.93,21891.37
2016-08-01,5.11,2.72,1.168,3176.81,22129.14
2016-08-03,5.19,2.68,1.1695,3193.51,21739.12
2016-08-04,5.15,2.71,1.1679,3201.29,21832.23
2016-08-05,5.11,2.7,1.1644,3205.11,22146.09
2016-08-08,5.21,2.8,1.1644,3234.18,22494.76
2016-08-09,5.22,2.81,1.1654,3256.98,22465.61
2016-08-10,5.19,2.79,1.1689,3243.34,22492.43
2016-08-11,5.16,2.81,1.1692,3233.36,22580.55
2016-08-12,5.22,2.8,1.1688,3294.23,22766.91
2016-08-15,5.34,2.89,1.1684,3393.42,22932.51
2016-08-16,5.33,2.89,1.1705,3378.25,22910.84
2016-08-17,5.29,2.82,1.1688,3373.05,22799.78
2016-08-18,5.3,2.82,1.1692,3364.49,23023.16
2016-08-19,5.36,2.81,1.1653,3365.02,22937.22
2016-08-22,5.25,2.78,1.1657,3336.79,22997.91
2016-08-23,5.36,2.75,1.1675,3341.83,22998.93
2016-08-24,5.3,2.69,1.1645,3329.86,22820.78
2016-08-25,5.21,2.68,1.1646,3308.97,22814.95
2016-08-26,5.17,2.68,1.1629,3307.09,22909.54
2016-08-29,5.17,2.64,1.1606,3307.78,22821.34
2016-08-30,5.13,2.62,1.1612,3311.99,23016.11
2016-08-31,5.14,2.58,1.1614,3327.79,22976.88
2016-09-01,5.15,2.67,1.1621,3301.58,23162.34
2016-09-02,5.14,2.67,1.161,3314.11,23266.7
2016-09-05,5.2,2.73,1.1614,3319.68,23649.55
2016-09-06,5.22,2.87,1.1628,3342.63,23787.68
2016-09-07,5.22,2.83,1.1641,3340.82,23741.81
2016-09-08,5.27,2.9,1.1635,3339.56,23919.34
2016-09-09,5.38,3.03,1.1605,3318.04,24099.7
2016-09-12,5.19,2.87,1.1615,3262.6,23290.6
2016-09-13,5.19,2.89,1.1615,3260.33,23215.76
2016-09-14,5.09,2.86,1.1623,3238.73,23190.64
2016-09-19,5.12,2.86,1.1633,3263.12,23550.45
2016-09-20,5.1,2.85,1.1627,3257.4,23530.86
2016-09-21,5.13,2.84,1.163,3266.64,23669.9
2016-09-22,5.14,2.82,1.1637,3291.12,23759.8
2016-09-23,5.17,2.83,1.1629,3275.67,23686.48
2016-09-26,5.08,2.76,1.163,3220.28,23317.92
2016-09-27,5.09,2.74,1.1626,3240.75,23571.9
2016-09-28,5.07,2.68,1.1616,3230.89,23619.65
2016-09-29,5.07,2.68,1.1631,3244.39,23739.47
2016-09-30,5.06,2.64,1.1623,3253.28,23297.15
2016-10-11,5.19,2.72,1.1545,3306.56,23549.52
2016-10-12,5.16,2.69,1.1544,3300.01,23407.05
2016-10-13,5.22,2.66,1.153,3302.65,23031.3
2016-10-14,5.19,2.66,1.1532,3305.85,23233.31
2016-10-17,5.15,2.67,1.1516,3277.88,23037.54
2016-10-18,5.28,2.75,1.151,3321.33,23394.39
2016-10-19,5.3,2.71,1.1514,3316.24,23304.97
2016-10-20,5.25,2.72,1.1502,3318.6,23374.4
2016-10-24,5.47,2.79,1.145,3367.58,23604.08
2016-10-25,5.43,2.8,1.1440000000000001,3367.45,23565.11
2016-10-26,5.34,2.76,1.1455,3354.8,23325.43
2016-10-27,5.32,2.76,1.1431,3345.7,23132.35
2016-10-28,5.29,2.72,1.1439,3340.13,22954.81
2016-10-31,5.26,2.68,1.1446,3336.28,22934.54
2016-11-01,5.28,2.68,1.1462,3359.05,23147.07
